Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.png;26;26;5;5;20;21;33
00000_00001.png;27;28;5;6;22;23;33
00000_00002.png;27;27;5;5;22;21;33
00000_00003.png;28;27;6;5;23;22;33
00000_00004.png;27;29;5;6;22;24;33
00000_00005.png;27;28;5;5;22;22;33
00000_00006.png;27;29;5;6;22;24;33
00000_00007.png;28;29;6;6;23;24;33
00000_00008.png;28;29;6;6;23;24;33
00000_00009.png;27;29;5;6;22;24;33
00000_00010.png;27;29;5;6;22;24;33
00000_00011.png;27;29;5;6;22;24;33
00000_00012.png;27;29;5;6;22;24;33
00000_00013.png;28;31;5;6;23;26;33
00000_00014.png;30;32;5;6;24;27;33
00000_00015.png;30;33;5;6;25;28;33
00000_00016.png;30;32;5;5;25;27;33
00000_00017.png;31;33;6;6;26;27;33
00000_00018.png;31;32;5;6;26;27;33
00000_00019.png;59;60;6;5;54;55;33
00000_00020.png;61;63;6;6;56;58;33
00000_00021.png;64;68;6;6;58;62;33
00000_00022.png;69;72;7;6;63;66;33
00000_00023.png;70;75;6;7;63;69;33
00000_00024.png;75;82;6;8;68;74;33
00000_00025.png;82;86;8;8;75;79;33
00000_00026.png;86;94;8;9;79;85;33
00000_00027.png;93;100;8;8;84;91;33
00000_00028.png;99;111;8;10;91;102;33
00000_00029.png;112;122;10;10;102;111;33
00001_00000.png;26;26;6;5;21;20;33
00001_00001.png;28;26;6;5;23;21;33
00001_00002.png;27;27;5;6;22;22;33
00001_00003.png;27;27;5;6;22;22;33
00001_00004.png;28;28;6;6;23;22;33
00001_00005.png;27;28;5;6;22;23;33
00001_00006.png;30;28;6;6;24;23;33
00001_00007.png;31;29;6;5;26;24;33
00001_00008.png;31;30;5;5;25;25;33
00001_00009.png;34;32;6;5;29;27;33
00001_00010.png;34;33;6;5;29;28;33
00001_00011.png;35;34;6;5;30;28;33
00001_00012.png;35;34;5;5;30;29;33
00001_00013.png;37;36;6;6;32;31;33
00001_00014.png;37;36;6;5;32;31;33
00001_00015.png;38;38;6;5;33;33;33
00001_00016.png;40;41;5;6;35;36;33
00001_00017.png;42;42;6;5;37;37;33
00001_00018.png;42;43;5;5;37;38;33
00001_00019.png;44;46;5;6;39;40;33
00001_00020.png;48;48;6;5;43;43;33
00001_00021.png;50;51;5;5;45;46;33
00001_00022.png;54;54;6;5;49;49;33
00001_00023.png;58;58;5;5;52;53;33
00001_00024.png;63;63;6;6;58;58;33
00001_00025.png;70;71;6;6;64;65;33
00001_00026.png;77;81;7;8;71;74;33
00001_00027.png;86;89;8;8;79;82;33
00001_00028.png;99;104;9;10;91;95;33
00001_00029.png;116;119;11;11;106;109;33
00002_00000.png;41;40;5;5;36;35;33
00002_00001.png;42;40;5;5;37;35;33
00002_00002.png;42;40;5;5;37;35;33
00002_00003.png;44;39;6;5;38;34;33
00002_00004.png;42;39;6;5;37;34;33
00002_00005.png;41;40;5;5;35;34;33
00002_00006.png;40;40;5;6;35;35;33
00002_00007.png;40;40;5;6;35;35;33
00002_00008.png;40;40;5;6;35;35;33
00002_00009.png;41;40;6;6;36;35;33
00002_00010.png;41;43;5;5;36;37;33
00002_00011.png;43;43;5;6;37;37;33
00002_00012.png;45;43;6;5;40;38;33
00002_00013.png;45;44;5;5;39;38;33
00002_00014.png;46;45;6;6;41;40;33
00002_00015.png;47;46;5;5;42;41;33
00002_00016.png;48;48;5;6;43;43;33
00002_00017.png;49;48;5;5;44;43;33
00002_00018.png;52;51;6;6;47;46;33
00002_00019.png;53;53;5;5;48;47;33
00002_00020.png;57;55;5;5;51;50;33
00002_00021.png;60;59;6;6;55;54;33
00002_00022.png;64;64;5;5;59;58;33
00002_00023.png;71;69;7;6;65;63;33
00002_00024.png;76;75;6;6;70;69;33
00002_00025.png;85;84;8;8;78;77;33
00002_00026.png;94;93;8;8;85;84;33
00002_00027.png;106;103;10;9;97;94;33
00002_00028.png;122;120;10;11;111;109;33
00002_00029.png;140;134;13;12;128;122;33
00003_00000.png;30;30;5;5;25;25;33
00003_00001.png;31;30;6;5;26;25;33
00003_00002.png;31;30;6;5;26;25;33
00003_00003.png;33;34;6;6;28;29;33
00003_00004.png;34;34;6;6;29;29;33
00003_00005.png;33;32;6;5;28;27;33
00003_00006.png;34;34;5;5;29;29;33
00003_00007.png;35;34;6;5;30;29;33
00003_00008.png;35;35;6;6;30;30;33
00003_00009.png;36;38;5;6;31;33;33
00003_00010.png;37;39;6;6;32;34;33
00003_00011.png;38;42;5;6;33;37;33
00003_00012.png;39;42;5;5;34;37;33
00003_00013.png;42;44;6;5;37;39;33
00003_00014.png;41;43;5;5;36;38;33
00003_00015.png;43;44;6;5;38;39;33
00003_00016.png;45;47;6;5;40;42;33
00003_00017.png;47;50;6;6;42;45;33
00003_00018.png;47;52;5;6;42;47;33
