Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.png;34;33;6;5;29;28;9
00000_00001.png;34;34;6;6;29;29;9
00000_00002.png;35;34;6;5;30;29;9
00000_00003.png;35;35;5;5;30;30;9
00000_00004.png;36;36;6;6;31;31;9
00000_00005.png;36;36;6;6;31;31;9
00000_00006.png;35;35;5;5;30;30;9
00000_00007.png;34;36;5;6;29;31;9
00000_00008.png;35;37;5;6;30;32;9
00000_00009.png;36;37;5;5;31;32;9
00000_00010.png;38;40;5;6;33;35;9
00000_00011.png;40;41;6;6;35;36;9
00000_00012.png;44;43;6;6;39;38;9
00000_00013.png;43;42;5;5;38;37;9
00000_00014.png;43;42;5;5;38;37;9
00000_00015.png;43;42;5;5;38;37;9
00000_00016.png;46;45;5;5;41;40;9
00000_00017.png;46;45;5;5;41;40;9
00000_00018.png;46;45;5;5;41;40;9
00000_00019.png;46;46;5;6;41;41;9
00000_00020.png;48;48;5;6;43;43;9
00000_00021.png;52;49;5;5;47;44;9
00000_00022.png;53;50;6;6;48;45;9
00000_00023.png;53;50;6;5;48;45;9
00000_00024.png;55;52;6;6;50;47;9
00000_00025.png;52;51;6;5;47;46;9
00000_00026.png;55;55;5;5;50;50;9
00000_00027.png;57;57;5;5;52;52;9
00000_00028.png;64;64;5;5;59;59;9
00000_00029.png;67;62;6;5;61;57;9
00001_00000.png;26;27;5;6;20;21;9
00001_00001.png;26;27;5;6;21;22;9
00001_00002.png;26;27;5;6;21;22;9
00001_00003.png;28;27;6;6;23;22;9
00001_00004.png;29;26;6;5;23;21;9
00001_00005.png;29;28;5;5;23;22;9
00001_00006.png;29;29;5;6;24;24;9
00001_00007.png;30;29;5;5;25;24;9
00001_00008.png;31;31;6;6;26;26;9
00001_00009.png;31;32;5;6;26;27;9
00001_00010.png;33;33;6;6;28;28;9
00001_00011.png;33;33;6;6;28;28;9
00001_00012.png;33;34;5;6;28;29;9
00001_00013.png;36;35;6;6;31;30;9
00001_00014.png;36;35;6;5;31;30;9
00001_00015.png;36;38;5;6;31;32;9
00001_00016.png;37;38;5;5;32;33;9
00001_00017.png;40;40;6;5;35;34;9
00001_00018.png;42;42;6;5;37;36;9
00001_00019.png;44;44;6;6;39;39;9
00001_00020.png;46;45;6;5;41;40;9
00001_00021.png;49;49;5;6;44;43;9
00001_00022.png;53;52;6;6;48;47;9
00001_00023.png;56;56;6;5;51;51;9
00001_00024.png;60;59;5;6;55;54;9
00001_00025.png;67;63;6;5;61;58;9
00001_00026.png;74;73;7;7;68;67;9
00001_00027.png;84;82;8;8;77;75;9
00001_00028.png;99;98;8;8;90;89;9
00001_00029.png;119;117;11;10;109;106;9
00002_00000.png;37;36;5;5;32;31;9
00002_00001.png;38;38;5;6;33;33;9
00002_00002.png;39;38;6;6;34;33;9
00002_00003.png;40;39;6;6;34;33;9
00002_00004.png;40;40;5;6;34;34;9
00002_00005.png;40;40;5;6;35;35;9
00002_00006.png;41;40;5;5;35;35;9
00002_00007.png;43;41;6;5;38;36;9
00002_00008.png;43;43;5;5;38;37;9
00002_00009.png;45;44;5;5;39;38;9
00002_00010.png;47;46;6;6;41;40;9
00002_00011.png;47;47;5;6;41;41;9
00002_00012.png;48;48;5;6;43;43;9
00002_00013.png;50;49;5;5;44;44;9
00002_00014.png;51;50;6;5;46;45;9
00002_00015.png;52;52;6;5;47;46;9
00002_00016.png;54;53;6;5;48;48;9
00002_00017.png;54;55;6;5;49;49;9
00002_00018.png;56;58;6;6;50;52;9
00002_00019.png;57;59;6;6;52;54;9
00002_00020.png;58;59;6;5;53;54;9
00002_00021.png;58;61;5;6;53;56;9
00002_00022.png;62;64;5;6;56;59;9
00002_00023.png;64;69;5;7;59;63;9
00002_00024.png;69;71;7;7;63;65;9
00002_00025.png;70;72;6;6;64;66;9
00002_00026.png;75;76;7;6;69;70;9
00002_00027.png;82;84;8;8;74;76;9
00002_00028.png;86;87;8;7;79;80;9
00002_00029.png;89;92;8;8;82;84;9
00003_00000.png;26;27;5;6;21;22;9
00003_00001.png;26;26;5;5;21;21;9
00003_00002.png;28;28;6;6;22;22;9
00003_00003.png;29;29;6;6;24;24;9
00003_00004.png;29;29;6;6;24;24;9
00003_00005.png;29;30;5;6;24;25;9
00003_00006.png;30;30;6;6;25;25;9
00003_00007.png;29;29;5;5;24;24;9
00003_00008.png;32;33;5;6;27;28;9
00003_00009.png;32;33;5;6;27;28;9
00003_00010.png;32;33;5;6;27;28;9
00003_00011.png;33;32;6;5;28;27;9
00003_00012.png;33;34;5;6;28;29;9
00003_00013.png;35;36;5;6;29;30;9
00003_00014.png;35;35;5;5;30;30;9
00003_00015.png;36;36;5;5;31;31;9
00003_00016.png;36;37;5;6;31;32;9
00003_00017.png;37;36;6;5;32;31;9
00003_00018.png;38;39;5;6;33;34;9
00003_00019.png;40;39;6;5;35;34;9
00003_00020.png;41;42;5;6;36;37;9
00003_00021.png;43;43;5;5;38;38;9
00003_00022.png;47;46;6;5;42;41;9
00003_00023.png;48;49;5;6;43;44;9
00003_00024.png;52;53;5;6;47;48;9
00003_00025.png;55;55;5;5;50;50;9
00003_00026.png;61;59;6;6;56;54;9
00003_00027.png;62;60;5;5;57;55;9
00003_00028.png;70;68;6;6;63;61;9
00003_00029.png;71;72;6;7;65;66;9
00004_00000.png;27;26;6;6;21;21;9
00004_00001.png;26;27;5;6;21;22;9
00004_00002.png;27;27;6;6;22;22;9
00004_00003.png;27;27;5;5;21;21;9
