Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.png;27;27;6;6;21;22;38
00000_00001.png;27;28;6;6;22;23;38
00000_00002.png;26;27;5;5;20;22;38
00000_00003.png;27;28;5;5;22;23;38
00000_00004.png;28;29;6;6;23;24;38
00000_00005.png;29;30;6;6;24;25;38
00000_00006.png;28;28;6;5;23;23;38
00000_00007.png;30;30;6;5;24;25;38
00000_00008.png;32;34;5;5;26;28;38
00000_00009.png;33;36;5;6;28;31;38
00000_00010.png;34;34;6;6;29;29;38
00000_00011.png;35;35;6;6;30;30;38
00000_00012.png;37;37;5;6;31;32;38
00000_00013.png;38;39;5;6;33;34;38
00000_00014.png;40;41;5;6;34;36;38
00000_00015.png;41;43;5;6;36;38;38
00000_00016.png;43;43;5;5;38;38;38
00000_00017.png;46;46;6;6;41;41;38
00000_00018.png;48;47;6;5;42;41;38
00000_00019.png;48;48;6;6;42;42;38
00000_00020.png;51;51;5;5;45;45;38
00000_00021.png;54;53;5;5;48;48;38
00000_00022.png;58;58;6;5;53;53;38
00000_00023.png;59;60;5;5;54;55;38
00000_00024.png;63;64;5;5;58;59;38
00000_00025.png;71;72;7;7;65;66;38
00000_00026.png;76;79;6;7;70;72;38
00000_00027.png;84;87;7;8;77;80;38
00000_00028.png;106;101;10;9;97;92;38
00000_00029.png;119;112;11;10;109;103;38
00001_00000.png;27;35;5;6;22;30;38
00001_00001.png;28;36;5;6;23;31;38
00001_00002.png;31;37;6;5;25;31;38
00001_00003.png;31;39;5;6;25;33;38
00001_00004.png;31;38;5;5;26;33;38
00001_00005.png;32;39;5;5;27;34;38
00001_00006.png;34;40;6;5;29;35;38
00001_00007.png;35;40;6;5;29;35;38
00001_00008.png;34;42;5;5;29;37;38
00001_00009.png;35;44;5;6;29;38;38
00001_00010.png;36;45;6;5;31;39;38
00001_00011.png;36;44;5;5;31;39;38
00001_00012.png;36;46;5;5;31;41;38
00001_00013.png;38;49;6;6;33;44;38
00001_00014.png;38;50;5;5;33;45;38
00001_00015.png;40;53;6;6;35;48;38
00001_00016.png;41;55;5;6;36;50;38
00001_00017.png;43;57;5;6;38;52;38
00001_00018.png;46;58;6;5;41;53;38
00001_00019.png;48;59;6;5;42;54;38
00001_00020.png;50;64;6;6;45;59;38
00001_00021.png;53;69;6;6;48;63;38
00001_00022.png;54;72;5;6;49;66;38
00001_00023.png;57;75;6;6;52;69;38
00001_00024.png;62;83;6;7;56;75;38
00001_00025.png;67;86;6;7;61;79;38
