Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.png;27;26;5;6;22;21;11
00000_00001.png;31;28;6;6;26;23;11
00000_00002.png;30;28;5;6;25;23;11
00000_00003.png;31;28;6;6;26;23;11
00000_00004.png;31;27;6;6;26;22;11
00000_00005.png;28;26;5;5;23;21;11
00000_00006.png;30;28;6;6;25;23;11
00000_00007.png;31;29;5;5;26;24;11
00000_00008.png;34;29;5;6;29;24;11
00000_00009.png;34;29;5;6;29;24;11
00000_00010.png;34;28;6;5;29;23;11
00000_00011.png;36;28;6;5;31;23;11
00000_00012.png;38;32;6;5;33;27;11
00000_00013.png;36;33;5;5;31;28;11
00000_00014.png;37;36;5;6;32;31;11
00000_00015.png;42;39;6;5;37;34;11
00000_00016.png;45;39;5;5;40;34;11
00000_00017.png;50;44;6;6;45;39;11
00000_00018.png;49;44;5;6;44;39;11
00000_00019.png;51;45;5;5;46;40;11
00000_00020.png;51;48;5;6;46;43;11
00000_00021.png;57;53;6;5;52;48;11
00000_00022.png;59;59;6;5;54;54;11
00000_00023.png;63;60;5;6;58;55;11
00000_00024.png;72;67;7;6;66;61;11
00000_00025.png;82;77;7;7;75;71;11
00000_00026.png;96;85;9;8;88;78;11
00000_00027.png;109;97;10;9;100;89;11
00000_00028.png;134;122;11;10;123;112;11
00000_00029.png;175;159;15;14;160;146;11
00001_00000.png;47;48;5;5;42;43;11
00001_00001.png;50;51;6;5;45;45;11
00001_00002.png;50;53;5;6;45;48;11
00001_00003.png;55;54;5;6;50;48;11
00001_00004.png;59;53;6;5;54;48;11
00001_00005.png;59;55;6;6;54;49;11
00001_00006.png;58;54;5;6;53;49;11
00001_00007.png;59;56;5;5;53;51;11
00001_00008.png;62;58;6;5;56;53;11
00001_00009.png;62;60;5;6;56;55;11
00001_00010.png;64;62;5;5;59;57;11
00001_00011.png;67;63;6;5;61;58;11
00001_00012.png;70;67;7;6;64;61;11
00001_00013.png;71;70;7;7;65;63;11
00001_00014.png;75;72;7;7;69;66;11
00001_00015.png;77;73;7;6;71;67;11
00001_00016.png;80;75;8;7;73;69;11
00001_00017.png;82;80;7;8;74;73;11
00001_00018.png;83;82;7;8;76;75;11
00001_00019.png;88;83;7;7;80;76;11
00001_00020.png;92;85;8;7;84;78;11
00001_00021.png;97;91;9;8;89;83;11
00001_00022.png;98;93;8;8;90;85;11
00001_00023.png;105;97;10;9;96;89;11
00001_00024.png;108;100;9;8;99;92;11
00001_00025.png;111;106;10;10;102;96;11
00001_00026.png;119;112;11;10;108;102;11
00001_00027.png;121;116;10;11;110;106;11
00001_00028.png;130;122;12;10;119;112;11
00001_00029.png;133;128;11;11;121;117;11
00002_00000.png;68;63;6;6;62;58;11
00002_00001.png;70;63;7;5;64;58;11
00002_00002.png;72;66;7;6;66;60;11
00002_00003.png;72;68;6;6;66;61;11
00002_00004.png;73;69;6;7;67;63;11
00002_00005.png;76;71;6;7;70;65;11
00002_00006.png;80;72;7;7;73;66;11
00002_00007.png;83;75;7;7;76;69;11
00002_00008.png;85;77;8;7;78;71;11
00002_00009.png;87;80;8;7;80;73;11
00002_00010.png;92;81;9;7;84;74;11
00002_00011.png;94;83;9;7;86;76;11
00002_00012.png;95;86;8;8;87;79;11
00002_00013.png;99;92;8;8;91;84;11
00002_00014.png;104;95;10;9;95;87;11
00002_00015.png;109;100;9;9;100;91;11
00002_00016.png;112;103;9;9;103;94;11
00002_00017.png;117;105;10;9;106;96;11
00002_00018.png;123;110;11;9;113;101;11
00002_00019.png;129;117;12;11;118;107;11
00002_00020.png;131;120;11;11;120;109;11
00002_00021.png;141;126;13;11;129;115;11
00002_00022.png;145;130;13;11;133;119;11
00002_00023.png;147;134;12;12;135;123;11
00002_00024.png;158;142;14;12;145;130;11
00002_00025.png;166;146;15;12;152;134;11
00002_00026.png;180;159;15;13;165;146;11
00002_00027.png;191;168;17;14;175;154;11
00002_00028.png;201;178;17;15;184;163;11
00002_00029.png;216;203;19;17;203;186;11
00003_00000.png;36;34;6;6;30;28;11
00003_00001.png;36;33;6;5;31;28;11
00003_00002.png;36;35;5;6;31;30;11
00003_00003.png;37;34;6;5;32;29;11
00003_00004.png;38;37;5;6;33;32;11
00003_00005.png;38;37;5;6;33;32;11
00003_00006.png;40;38;6;5;35;33;11
00003_00007.png;41;39;6;6;36;34;11
00003_00008.png;40;38;5;5;35;32;11
00003_00009.png;43;40;5;5;38;35;11
00003_00010.png;46;41;6;5;40;35;11
00003_00011.png;46;42;5;6;41;37;11
00003_00012.png;49;42;5;5;44;37;11
00003_00013.png;49;43;6;5;43;38;11
00003_00014.png;51;45;6;6;45;40;11
00003_00015.png;52;47;5;5;47;42;11
00003_00016.png;54;50;5;5;49;45;11
00003_00017.png;58;54;6;6;52;48;11
00003_00018.png;60;55;6;5;55;50;11
00003_00019.png;63;58;5;5;58;53;11
00003_00020.png;72;62;7;5;66;57;11
00003_00021.png;76;70;7;7;70;64;11
00003_00022.png;83;74;7;6;76;68;11
00003_00023.png;87;81;7;8;80;73;11
00003_00024.png;98;87;9;7;90;79;11
00003_00025.png;109;96;10;8;100;88;11
00003_00026.png;120;109;10;10;110;100;11
00003_00027.png;140;123;13;10;128;113;11
00003_00028.png;156;140;13;12;143;128;11
00003_00029.png;189;168;16;15;173;154;11
00004_00000.png;33;33;5;5;28;28;11
00004_00001.png;34;34;5;5;29;29;11
00004_00002.png;35;35;5;5;30;30;11
00004_00003.png;38;37;6;6;32;32;11
00004_00004.png;38;38;5;6;32;33;11
00004_00005.png;40;38;6;5;35;33;11
00004_00006.png;41;39;6;5;36;34;11
00004_00007.png;40;39;5;6;35;34;11
00004_00008.png;42;41;5;5;37;36;11
