Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.png;36;36;6;6;31;31;8
00000_00001.png;35;37;5;6;30;32;8
00000_00002.png;36;36;5;5;31;31;8
00000_00003.png;37;37;5;5;32;32;8
00000_00004.png;38;38;5;6;33;33;8
00000_00005.png;38;37;5;5;33;32;8
00000_00006.png;40;39;6;6;35;34;8
00000_00007.png;40;39;6;5;35;34;8
00000_00008.png;38;39;5;5;33;34;8
00000_00009.png;39;39;6;5;34;34;8
00000_00010.png;40;42;6;6;35;37;8
00000_00011.png;40;41;6;5;35;36;8
00000_00012.png;40;44;5;6;35;39;8
00000_00013.png;41;44;6;6;36;39;8
00000_00014.png;41;44;6;6;36;39;8
00000_00015.png;42;43;6;5;37;38;8
00000_00016.png;42;44;5;5;37;39;8
00000_00017.png;44;46;6;6;39;41;8
00000_00018.png;44;47;5;6;39;42;8
00000_00019.png;45;48;5;6;40;43;8
00000_00020.png;47;50;6;6;42;45;8
00000_00021.png;47;50;5;5;42;45;8
00000_00022.png;48;52;5;6;43;47;8
00000_00023.png;50;53;6;6;45;48;8
00000_00024.png;51;54;6;6;46;49;8
00000_00025.png;51;55;5;6;46;50;8
00000_00026.png;51;55;5;5;46;50;8
00000_00027.png;53;56;6;5;48;51;8
00000_00028.png;57;59;6;5;52;54;8
00000_00029.png;57;59;6;5;52;54;8
00001_00000.png;27;27;6;5;22;22;8
00001_00001.png;27;28;5;6;21;23;8
00001_00002.png;27;28;5;5;22;23;8
00001_00003.png;28;30;6;6;23;24;8
00001_00004.png;28;30;5;6;23;25;8
00001_00005.png;30;31;6;6;25;26;8
00001_00006.png;30;31;5;5;25;26;8
00001_00007.png;31;31;6;5;26;26;8
00001_00008.png;31;32;5;5;26;27;8
00001_00009.png;33;33;6;5;28;28;8
00001_00010.png;33;34;5;5;28;29;8
00001_00011.png;36;37;6;6;30;31;8
00001_00012.png;36;38;5;6;30;32;8
00001_00013.png;38;38;5;5;32;33;8
00001_00014.png;39;38;6;5;33;33;8
00001_00015.png;38;39;5;5;33;34;8
00001_00016.png;39;41;5;6;34;36;8
00001_00017.png;41;43;6;6;36;37;8
00001_00018.png;42;43;5;5;37;37;8
00001_00019.png;43;44;5;5;38;38;8
00001_00020.png;46;45;6;5;41;40;8
00001_00021.png;49;49;6;6;44;43;8
00001_00022.png;51;51;5;6;45;45;8
00001_00023.png;53;52;6;6;48;47;8
00001_00024.png;57;55;6;5;51;49;8
00001_00025.png;61;60;5;5;56;55;8
00001_00026.png;70;68;6;6;64;62;8
00001_00027.png;77;73;7;6;71;67;8
00001_00028.png;91;85;8;7;83;78;8
00001_00029.png;107;101;10;9;98;92;8
00002_00000.png;25;26;5;6;20;21;8
00002_00001.png;27;27;6;6;22;22;8
00002_00002.png;27;27;5;5;21;21;8
00002_00003.png;27;29;5;6;22;23;8
00002_00004.png;27;29;5;6;22;23;8
00002_00005.png;28;28;5;5;23;22;8
00002_00006.png;28;29;5;6;23;24;8
00002_00007.png;29;30;5;6;23;24;8
00002_00008.png;31;31;6;6;25;25;8
00002_00009.png;31;31;6;6;26;26;8
00002_00010.png;32;32;6;6;26;26;8
00002_00011.png;32;32;5;5;26;26;8
00002_00012.png;34;34;6;6;28;28;8
00002_00013.png;34;34;6;5;29;28;8
00002_00014.png;36;35;6;5;31;30;8
00002_00015.png;36;37;5;6;31;32;8
00002_00016.png;37;37;5;5;32;32;8
00002_00017.png;39;40;5;6;34;34;8
00002_00018.png;41;40;5;5;36;35;8
00002_00019.png;43;41;6;6;38;36;8
00002_00020.png;45;43;6;6;40;38;8
00002_00021.png;49;46;6;5;44;41;8
00002_00022.png;52;51;5;6;46;45;8
00002_00023.png;56;53;6;5;51;48;8
00002_00024.png;60;56;6;5;55;51;8
00002_00025.png;64;61;5;6;59;56;8
00002_00026.png;75;68;7;6;69;62;8
00002_00027.png;81;72;8;7;74;66;8
00002_00028.png;92;81;9;7;84;74;8
00002_00029.png;107;95;9;9;97;87;8
00003_00000.png;29;28;6;5;24;23;8
00003_00001.png;29;28;6;5;24;23;8
00003_00002.png;30;30;6;6;25;25;8
00003_00003.png;31;29;6;5;25;24;8
00003_00004.png;30;31;5;6;25;26;8
00003_00005.png;32;32;6;6;26;26;8
00003_00006.png;32;32;6;6;27;27;8
00003_00007.png;32;31;5;5;26;26;8
00003_00008.png;32;32;5;5;27;27;8
00003_00009.png;33;33;5;5;27;27;8
00003_00010.png;35;35;6;6;29;29;8
00003_00011.png;34;34;5;5;29;29;8
00003_00012.png;34;34;5;5;29;29;8
00003_00013.png;35;35;5;5;30;30;8
00003_00014.png;38;39;6;6;32;33;8
00003_00015.png;37;40;5;6;32;35;8
00003_00016.png;40;42;6;6;35;37;8
00003_00017.png;40;41;6;5;35;36;8
00003_00018.png;42;43;6;6;37;38;8
00003_00019.png;44;44;6;5;39;39;8
00003_00020.png;46;46;6;5;41;41;8
00003_00021.png;47;49;5;6;42;44;8
00003_00022.png;49;52;5;6;44;47;8
00003_00023.png;54;54;5;5;49;49;8
00003_00024.png;54;54;5;5;49;49;8
00003_00025.png;54;56;5;6;49;51;8
00003_00026.png;58;58;6;5;53;53;8
00003_00027.png;63;65;5;6;58;60;8
00003_00028.png;70;71;7;7;64;65;8
00003_00029.png;71;71;7;6;65;65;8
00004_00000.png;28;28;5;5;23;23;8
00004_00001.png;29;29;6;5;24;23;8
00004_00002.png;29;29;6;5;24;23;8
00004_00003.png;28;30;5;6;23;24;8
00004_00004.png;30;30;5;5;25;25;8
00004_00005.png;31;31;5;5;26;26;8
00004_00006.png;31;32;5;6;26;27;8
00004_00007.png;32;31;6;5;27;26;8
00004_00008.png;32;31;6;5;27;26;8
00004_00009.png;32;32;5;5;27;27;8
00004_00010.png;32;31;6;5;27;26;8
00004_00011.png;34;33;6;5;29;28;8
00004_00012.png;34;33;6;5;29;28;8
00004_00013.png;35;34;6;5;30;29;8
00004_00014.png;36;36;6;6;31;31;8
00004_00015.png;38;38;6;6;33;33;8
00004_00016.png;40;38;6;5;35;33;8
00004_00017.png;40;38;6;5;35;33;8
00004_00018.png;44;42;6;5;39;37;8
00004_00019.png;44;42;6;5;39;37;8
00004_00020.png;46;45;5;5;41;40;8
00004_00021.png;47;47;5;6;42;42;8
00004_00022.png;50;49;5;5;45;44;8
00004_00023.png;52;51;6;6;47;46;8
00004_00024.png;53;51;6;5;48;46;8
00004_00025.png;56;54;6;5;51;49;8
00004_00026.png;57;56;5;5;52;51;8
00004_00027.png;63;61;6;5;58;56;8
00004_00028.png;68;67;6;6;62;61;8
00004_00029.png;74;74;6;7;68;68;8
00005_00000.png;29;30;6;5;24;25;8
00005_00001.png;30;31;6;5;25;26;8
00005_00002.png;30;32;5;5;25;27;8
00005_00003.png;30;33;5;6;25;28;8
00005_00004.png;31;33;5;5;26;28;8
00005_00005.png;31;33;5;5;26;28;8
00005_00006.png;33;33;6;5;28;28;8
00005_00007.png;33;34;5;5;28;29;8
00005_00008.png;34;35;6;6;29;30;8
00005_00009.png;35;36;6;6;30;31;8
00005_00010.png;35;36;6;6;30;31;8
00005_00011.png;35;35;6;5;30;30;8
00005_00012.png;36;37;6;6;31;32;8
00005_00013.png;37;38;6;5;32;33;8
00005_00014.png;37;40;5;6;32;35;8
00005_00015.png;38;41;5;6;33;36;8
00005_00016.png;40;42;6;6;35;37;8
00005_00017.png;41;42;6;5;36;37;8
00005_00018.png;41;43;5;5;36;38;8
00005_00019.png;43;45;6;6;38;40;8
00005_00020.png;45;47;6;6;40;42;8
00005_00021.png;45;47;5;5;40;42;8
00005_00022.png;47;49;6;6;42;44;8
00005_00023.png;48;50;6;6;43;45;8
00005_00024.png;50;52;5;5;45;47;8
00005_00025.png;54;55;6;5;49;50;8
00005_00026.png;56;59;5;6;51;54;8
00005_00027.png;59;60;6;6;54;55;8
00005_00028.png;62;64;6;6;57;59;8
00005_00029.png;66;70;5;7;60;64;8
00006_00000.png;30;30;6;6;25;25;8
00006_00001.png;30;29;5;5;24;24;8
00006_00002.png;30;31;5;6;25;26;8
00006_00003.png;32;31;6;5;26;25;8
00006_00004.png;32;31;6;5;27;26;8
00006_00005.png;31;31;5;5;26;26;8
00006_00006.png;33;32;6;5;27;26;8
00006_00007.png;32;32;5;5;27;27;8
00006_00008.png;34;33;6;5;28;27;8
00006_00009.png;34;34;6;6;29;29;8
00006_00010.png;35;34;6;6;29;29;8
00006_00011.png;34;35;5;6;28;29;8
00006_00012.png;35;34;6;5;30;29;8
00006_00013.png;35;35;5;5;29;29;8
00006_00014.png;35;36;5;6;30;31;8
00006_00015.png;36;37;5;6;31;32;8
00006_00016.png;36;37;5;6;31;32;8
00006_00017.png;37;37;5;5;32;32;8
00006_00018.png;39;39;6;6;34;34;8
00006_00019.png;40;39;6;5;35;34;8
00006_00020.png;41;41;5;5;36;36;8
00006_00021.png;43;43;5;5;38;38;8
00006_00022.png;46;46;6;6;41;41;8
00006_00023.png;47;47;5;5;42;42;8
00006_00024.png;49;49;6;6;44;44;8
00006_00025.png;51;51;6;6;46;46;8
00006_00026.png;52;52;6;6;47;47;8
00006_00027.png;56;54;6;5;51;49;8
00006_00028.png;56;56;5;5;51;51;8
00006_00029.png;61;56;6;5;56;51;8
00007_00000.png;31;30;6;5;26;25;8
00007_00001.png;30;30;5;5;25;25;8
00007_00002.png;31;30;6;5;26;25;8
00007_00003.png;32;31;6;6;26;26;8
00007_00004.png;33;31;6;5;27;26;8
00007_00005.png;34;33;6;6;28;28;8
00007_00006.png;33;33;5;5;28;28;8
00007_00007.png;35;35;6;6;29;29;8
00007_00008.png;35;35;6;6;30;30;8
00007_00009.png;35;36;5;5;30;30;8
00007_00010.png;36;36;5;5;31;31;8
00007_00011.png;38;37;6;5;33;32;8
00007_00012.png;39;39;6;6;34;34;8
00007_00013.png;39;39;5;5;34;34;8
00007_00014.png;39;39;5;5;34;34;8
00007_00015.png;40;41;5;6;35;36;8
00007_00016.png;41;40;6;5;36;35;8
