Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.png;26;26;5;6;20;21;7
00000_00001.png;26;26;5;5;21;21;7
00000_00002.png;28;28;6;6;22;22;7
00000_00003.png;28;28;6;6;23;23;7
00000_00004.png;28;27;6;5;23;22;7
00000_00005.png;29;28;6;5;24;23;7
00000_00006.png;30;29;6;5;25;24;7
00000_00007.png;31;30;6;5;26;25;7
00000_00008.png;32;32;6;5;27;27;7
00000_00009.png;32;32;6;5;27;27;7
00000_00010.png;33;34;6;6;28;29;7
00000_00011.png;33;34;6;6;28;29;7
00000_00012.png;34;36;5;6;29;30;7
00000_00013.png;37;37;6;6;32;32;7
00000_00014.png;37;38;6;6;32;32;7
00000_00015.png;37;38;5;6;32;33;7
00000_00016.png;41;40;6;6;35;35;7
00000_00017.png;42;42;5;5;36;36;7
00000_00018.png;44;43;6;5;39;38;7
00000_00019.png;46;46;5;5;40;40;7
00000_00020.png;49;49;5;5;44;43;7
00000_00021.png;51;51;5;6;46;45;7
00000_00022.png;56;54;6;6;51;49;7
00000_00023.png;61;59;6;6;56;54;7
00000_00024.png;68;65;6;6;62;59;7
00000_00025.png;76;73;7;7;69;67;7
00000_00026.png;83;83;7;8;76;76;7
00000_00027.png;103;97;9;9;94;89;7
00000_00028.png;112;104;10;9;103;95;7
00000_00029.png;146;130;12;11;133;118;7
00001_00000.png;27;26;6;5;21;21;7
00001_00001.png;26;28;5;6;20;22;7
00001_00002.png;27;28;6;6;22;23;7
00001_00003.png;26;29;5;6;21;23;7
00001_00004.png;27;28;6;5;22;22;7
00001_00005.png;27;29;5;6;22;24;7
00001_00006.png;29;29;6;5;23;23;7
00001_00007.png;29;29;6;5;23;23;7
00001_00008.png;30;30;6;5;24;24;7
00001_00009.png;29;31;5;6;23;25;7
00001_00010.png;30;30;6;5;25;25;7
00001_00011.png;30;31;5;6;25;26;7
00001_00012.png;32;31;6;5;27;26;7
00001_00013.png;33;33;6;6;28;28;7
00001_00014.png;34;34;6;6;28;28;7
00001_00015.png;33;35;5;6;28;29;7
00001_00016.png;35;34;6;5;30;29;7
00001_00017.png;35;36;6;6;30;31;7
00001_00018.png;36;36;6;5;30;31;7
00001_00019.png;35;38;5;6;30;33;7
00001_00020.png;37;39;6;6;31;33;7
00001_00021.png;37;38;6;5;32;33;7
00001_00022.png;38;39;6;6;33;34;7
00001_00023.png;40;39;5;5;35;34;7
00001_00024.png;41;40;5;5;35;34;7
00001_00025.png;42;41;6;6;37;35;7
00001_00026.png;42;40;5;5;37;35;7
00001_00027.png;44;41;6;5;39;36;7
00001_00028.png;44;42;5;5;39;37;7
00001_00029.png;47;43;6;5;42;38;7
00002_00000.png;37;40;5;5;32;35;7
00002_00001.png;38;41;5;5;32;35;7
00002_00002.png;39;42;5;6;33;37;7
00002_00003.png;40;43;6;6;34;37;7
00002_00004.png;41;42;6;5;35;37;7
00002_00005.png;41;44;5;6;35;39;7
00002_00006.png;41;45;5;6;36;40;7
00002_00007.png;43;45;6;5;37;40;7
00002_00008.png;42;47;5;6;37;42;7
00002_00009.png;44;48;6;6;39;43;7
00002_00010.png;44;49;5;6;39;44;7
00002_00011.png;46;51;5;6;40;45;7
00002_00012.png;47;52;5;6;42;47;7
00002_00013.png;48;53;5;6;43;48;7
00002_00014.png;49;53;5;5;44;48;7
00002_00015.png;51;54;6;5;46;49;7
00002_00016.png;55;58;6;6;49;53;7
00002_00017.png;56;61;5;6;51;55;7
00002_00018.png;60;62;6;5;55;57;7
00002_00019.png;61;67;5;6;56;61;7
00002_00020.png;65;71;6;7;60;65;7
00002_00021.png;69;73;6;6;63;67;7
