Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.png;53;55;5;5;48;50;16
00000_00001.png;53;55;5;5;48;50;16
00000_00002.png;53;57;5;6;48;52;16
00000_00003.png;55;57;6;6;50;52;16
00000_00004.png;55;57;6;6;50;52;16
00000_00005.png;56;59;6;6;51;54;16
00000_00006.png;58;60;5;6;53;55;16
00000_00007.png;59;60;5;5;54;55;16
00000_00008.png;60;60;6;5;55;55;16
00000_00009.png;61;62;5;6;56;57;16
00000_00010.png;64;63;6;5;59;58;16
00000_00011.png;67;67;6;6;61;61;16
00000_00012.png;69;68;7;6;63;62;16
00000_00013.png;70;71;6;7;64;65;16
00000_00014.png;73;74;6;7;67;68;16
00000_00015.png;75;76;6;6;69;70;16
00000_00016.png;81;80;8;7;74;73;16
00000_00017.png;83;83;7;7;76;76;16
00000_00018.png;86;87;7;7;79;80;16
00000_00019.png;91;91;8;8;83;83;16
00000_00020.png;95;95;8;9;87;87;16
00000_00021.png;100;100;9;9;92;92;16
00000_00022.png;110;109;10;10;101;100;16
00000_00023.png;118;116;11;10;108;106;16
00000_00024.png;123;122;10;11;113;112;16
00000_00025.png;135;133;12;12;124;122;16
00000_00026.png;146;143;13;12;134;131;16
00000_00027.png;164;160;15;14;150;147;16
00000_00028.png;180;175;16;15;165;160;16
00000_00029.png;200;195;18;17;183;179;16
00001_00000.png;36;39;6;6;31;34;16
00001_00001.png;37;40;5;5;32;35;16
00001_00002.png;38;43;5;6;33;38;16
00001_00003.png;39;43;5;5;34;38;16
00001_00004.png;40;44;5;5;35;39;16
00001_00005.png;41;45;6;6;36;40;16
00001_00006.png;42;45;5;5;37;40;16
00001_00007.png;43;45;5;5;38;40;16
00001_00008.png;44;48;5;5;39;43;16
00001_00009.png;47;50;5;5;42;45;16
00001_00010.png;47;50;5;6;42;45;16
00001_00011.png;50;53;5;6;45;48;16
00001_00012.png;50;54;5;6;45;49;16
00001_00013.png;52;55;5;5;47;50;16
00001_00014.png;55;59;5;6;50;54;16
00001_00015.png;55;58;5;5;50;53;16
00001_00016.png;58;61;6;6;53;56;16
00001_00017.png;60;65;5;6;55;60;16
00001_00018.png;63;69;6;6;58;63;16
00001_00019.png;68;71;7;7;62;65;16
00001_00020.png;72;76;6;7;66;70;16
00001_00021.png;76;81;6;7;70;74;16
00001_00022.png;84;86;7;7;77;79;16
00001_00023.png;92;95;9;9;84;87;16
00001_00024.png;97;99;8;9;89;91;16
00001_00025.png;108;109;9;9;99;100;16
00001_00026.png;118;119;10;11;108;109;16
00001_00027.png;132;133;11;12;121;122;16
00001_00028.png;148;145;13;12;136;133;16
00001_00029.png;170;168;14;15;156;154;16
00002_00000.png;26;27;5;6;21;22;16
00002_00001.png;27;26;6;5;22;21;16
00002_00002.png;26;26;5;5;21;21;16
00002_00003.png;27;27;5;5;22;22;16
00002_00004.png;29;29;5;5;24;24;16
00002_00005.png;32;32;6;6;27;27;16
00002_00006.png;32;32;6;6;27;27;16
00002_00007.png;31;31;5;5;26;26;16
00002_00008.png;31;32;5;6;26;27;16
00002_00009.png;33;32;6;5;28;27;16
00002_00010.png;32;32;5;5;27;27;16
00002_00011.png;32;33;5;6;27;28;16
00002_00012.png;32;33;5;6;27;28;16
00002_00013.png;34;35;5;6;29;30;16
00002_00014.png;36;36;6;6;31;31;16
00002_00015.png;36;36;5;6;31;31;16
00002_00016.png;38;38;6;5;33;33;16
00002_00017.png;38;40;5;6;33;35;16
00002_00018.png;39;41;5;6;34;36;16
00002_00019.png;39;41;5;6;34;36;16
00002_00020.png;40;41;5;5;35;36;16
00002_00021.png;42;42;6;5;37;37;16
00002_00022.png;46;47;5;6;41;42;16
00002_00023.png;49;48;6;5;44;43;16
00002_00024.png;49;49;5;5;44;44;16
00002_00025.png;52;51;6;5;47;46;16
00002_00026.png;53;54;5;6;48;49;16
00002_00027.png;57;58;5;6;52;53;16
00002_00028.png;60;60;6;6;55;55;16
00002_00029.png;68;68;6;7;62;62;16
00003_00000.png;33;33;6;6;28;28;16
00003_00001.png;33;33;6;5;28;28;16
00003_00002.png;33;35;5;6;28;30;16
00003_00003.png;35;35;6;5;30;30;16
00003_00004.png;35;35;6;5;30;30;16
00003_00005.png;34;36;5;6;29;31;16
00003_00006.png;34;35;5;5;29;30;16
00003_00007.png;35;37;6;6;30;32;16
00003_00008.png;36;37;6;5;31;32;16
00003_00009.png;36;38;5;6;31;33;16
00003_00010.png;37;38;5;5;32;33;16
00003_00011.png;39;41;6;6;34;36;16
00003_00012.png;38;41;5;6;33;36;16
00003_00013.png;40;41;6;6;35;36;16
00003_00014.png;40;41;5;5;35;36;16
00003_00015.png;41;43;6;6;36;38;16
00003_00016.png;41;42;5;5;36;37;16
00003_00017.png;44;45;6;6;39;40;16
00003_00018.png;45;44;6;5;40;39;16
00003_00019.png;44;44;5;5;39;39;16
00003_00020.png;46;46;6;6;41;41;16
00003_00021.png;46;47;5;6;41;42;16
00003_00022.png;48;48;6;6;43;43;16
00003_00023.png;49;48;6;5;44;43;16
00003_00024.png;49;49;5;5;44;44;16
00003_00025.png;51;51;6;6;46;46;16
00003_00026.png;52;53;5;6;47;48;16
00003_00027.png;54;53;5;6;49;48;16
00003_00028.png;58;56;5;6;53;51;16
00003_00029.png;62;56;6;5;57;51;16
00004_00000.png;28;28;6;6;23;23;16
00004_00001.png;28;27;6;5;23;22;16
00004_00002.png;27;27;5;5;22;22;16
00004_00003.png;27;27;5;5;22;22;16
00004_00004.png;29;29;6;6;24;24;16
00004_00005.png;29;30;5;6;24;25;16
00004_00006.png;29;30;5;6;24;25;16
00004_00007.png;31;31;5;5;26;26;16
00004_00008.png;33;33;5;5;28;28;16
00004_00009.png;35;34;6;5;30;29;16
00004_00010.png;35;34;6;5;30;29;16
00004_00011.png;35;34;6;5;30;29;16
00004_00012.png;34;35;5;6;29;30;16
00004_00013.png;35;35;5;5;30;30;16
00004_00014.png;35;36;5;6;30;31;16
00004_00015.png;35;36;5;6;30;31;16
00004_00016.png;37;37;5;5;32;32;16
00004_00017.png;39;40;5;6;34;35;16
00004_00018.png;42;41;6;5;37;36;16
00004_00019.png;43;44;5;6;38;39;16
00004_00020.png;47;47;6;6;42;42;16
00004_00021.png;48;48;5;5;43;43;16
00004_00022.png;51;51;5;5;46;46;16
00004_00023.png;55;54;6;5;50;49;16
00004_00024.png;59;58;6;5;54;53;16
00004_00025.png;63;64;5;6;58;59;16
00004_00026.png;76;77;7;7;70;71;16
00004_00027.png;87;87;8;8;80;80;16
00004_00028.png;94;94;8;8;86;86;16
00004_00029.png;112;111;9;9;103;102;16
00005_00000.png;27;28;5;6;22;23;16
00005_00001.png;28;27;6;5;23;22;16
00005_00002.png;27;26;6;5;22;21;16
00005_00003.png;27;28;5;6;22;23;16
00005_00004.png;29;28;6;5;24;23;16
00005_00005.png;29;30;5;6;24;25;16
00005_00006.png;29;30;5;6;24;25;16
00005_00007.png;30;30;5;5;25;25;16
00005_00008.png;31;31;5;5;26;26;16
00005_00009.png;32;32;5;5;27;27;16
00005_00010.png;33;33;5;5;28;28;16
00005_00011.png;33;33;5;5;28;28;16
00005_00012.png;34;33;6;5;29;28;16
00005_00013.png;33;33;5;5;28;28;16
00005_00014.png;34;33;6;5;29;28;16
00005_00015.png;34;34;5;5;29;29;16
00005_00016.png;34;34;5;5;29;29;16
00005_00017.png;35;35;5;5;30;30;16
00005_00018.png;36;37;5;6;31;32;16
00005_00019.png;38;38;6;6;33;33;16
00005_00020.png;38;38;5;5;33;33;16
00005_00021.png;39;40;5;6;34;35;16
00005_00022.png;41;41;6;5;36;36;16
00005_00023.png;42;42;6;5;37;37;16
00005_00024.png;43;44;5;5;38;39;16
00005_00025.png;42;44;6;6;37;39;16
00005_00026.png;44;46;5;5;39;41;16
00005_00027.png;46;47;6;5;41;42;16
00005_00028.png;48;49;6;5;43;44;16
00005_00029.png;52;53;6;5;47;48;16
00006_00000.png;74;74;7;7;68;68;16
00006_00001.png;74;73;7;6;68;67;16
00006_00002.png;74;73;7;6;68;67;16
00006_00003.png;75;74;7;6;68;67;16
00006_00004.png;75;75;7;6;69;68;16
00006_00005.png;76;77;6;7;70;71;16
00006_00006.png;77;78;6;7;70;71;16
00006_00007.png;80;81;7;8;73;74;16
00006_00008.png;82;81;8;7;75;74;16
00006_00009.png;84;83;8;7;77;76;16
00006_00010.png;85;85;8;8;78;78;16
00006_00011.png;87;86;8;7;80;79;16
00006_00012.png;88;88;8;8;81;81;16
00006_00013.png;91;92;8;9;83;84;16
00006_00014.png;93;93;9;9;85;85;16
00006_00015.png;95;96;8;9;87;88;16
00006_00016.png;98;98;8;8;90;90;16
00006_00017.png;100;101;8;9;92;93;16
00006_00018.png;106;107;9;10;96;97;16
00006_00019.png;107;108;9;10;97;98;16
00006_00020.png;111;111;10;10;101;101;16
00006_00021.png;112;113;9;10;102;103;16
00006_00022.png;117;116;10;10;106;106;16
00006_00023.png;118;119;10;11;108;109;16
00006_00024.png;122;123;10;11;112;113;16
00006_00025.png;128;128;12;12;117;117;16
00006_00026.png;134;134;12;12;122;123;16
00006_00027.png;135;136;11;11;123;124;16
00006_00028.png;144;145;13;13;132;133;16
00006_00029.png;148;150;12;13;135;137;16
00007_00000.png;27;26;6;5;21;21;16
00007_00001.png;27;29;6;6;22;24;16
00007_00002.png;29;30;6;5;24;25;16
00007_00003.png;28;30;5;5;23;25;16
00007_00004.png;30;30;6;5;25;25;16
00007_00005.png;30;32;6;6;25;26;16
00007_00006.png;31;31;6;5;26;26;16
00007_00007.png;30;32;6;6;25;26;16
00007_00008.png;30;31;6;6;25;25;16
00007_00009.png;30;30;5;6;24;25;16
00007_00010.png;30;31;5;6;25;26;16
00007_00011.png;32;32;6;6;27;27;16
00007_00012.png;33;34;5;5;28;29;16
00007_00013.png;34;34;5;5;28;29;16
00007_00014.png;36;36;6;5;30;30;16
00007_00015.png;36;37;5;6;30;32;16
00007_00016.png;37;37;6;5;32;32;16
00007_00017.png;36;37;5;5;31;32;16
00007_00018.png;38;38;6;5;33;33;16
00007_00019.png;39;40;5;6;34;35;16
00007_00020.png;41;40;6;5;36;35;16
00007_00021.png;42;42;6;5;37;36;16
00007_00022.png;43;43;5;5;38;38;16
00007_00023.png;45;46;5;6;40;41;16
00007_00024.png;46;47;5;6;41;42;16
00007_00025.png;48;49;5;6;43;44;16
00007_00026.png;50;50;5;6;44;45;16
00007_00027.png;52;51;6;5;47;46;16
00007_00028.png;55;54;6;6;49;49;16
00007_00029.png;57;55;6;5;51;50;16
00008_00000.png;57;56;6;6;52;51;16
00008_00001.png;58;56;6;5;53;51;16
00008_00002.png;57;57;5;6;52;52;16
00008_00003.png;57;58;5;6;52;53;16
00008_00004.png;59;58;6;6;54;53;16
00008_00005.png;58;59;5;6;53;54;16
00008_00006.png;61;60;6;5;56;55;16
00008_00007.png;62;62;5;5;57;57;16
00008_00008.png;64;63;6;5;58;57;16
00008_00009.png;64;63;6;5;59;58;16
00008_00010.png;65;66;6;6;60;60;16
00008_00011.png;68;69;6;7;62;63;16
00008_00012.png;69;68;7;6;63;62;16
00008_00013.png;70;69;7;6;64;63;16
00008_00014.png;70;70;6;6;64;64;16
00008_00015.png;72;72;7;6;66;65;16
00008_00016.png;75;74;7;7;68;68;16
00008_00017.png;75;74;6;6;69;68;16
00008_00018.png;80;79;7;7;73;72;16
00008_00019.png;82;82;8;8;75;75;16
00008_00020.png;83;83;7;8;76;76;16
00008_00021.png;87;86;8;7;80;78;16
00008_00022.png;91;89;8;8;83;82;16
00008_00023.png;93;93;9;9;85;85;16
00008_00024.png;96;95;9;8;88;87;16
00008_00025.png;101;101;9;9;93;93;16
00008_00026.png;105;104;10;9;96;94;16
00008_00027.png;112;110;10;10;102;100;16
00008_00028.png;118;118;10;11;108;108;16
00008_00029.png;123;121;11;11;113;111;16
00009_00000.png;29;30;5;6;24;25;16
00009_00001.png;29;29;6;6;24;24;16
00009_00002.png;28;29;5;6;23;24;16
00009_00003.png;28;31;5;6;23;26;16
00009_00004.png;29;31;5;6;24;26;16
00009_00005.png;31;32;6;6;26;27;16
00009_00006.png;31;30;6;5;26;25;16
00009_00007.png;30;32;5;5;25;27;16
00009_00008.png;33;32;6;5;28;27;16
00009_00009.png;33;33;6;6;28;28;16
00009_00010.png;33;33;5;5;28;28;16
00009_00011.png;32;33;5;5;27;28;16
00009_00012.png;34;35;5;5;28;29;16
00009_00013.png;34;35;5;5;29;30;16
00009_00014.png;34;35;5;5;29;30;16
00009_00015.png;35;36;5;5;30;31;16
00009_00016.png;36;38;5;6;30;33;16
00009_00017.png;37;37;5;5;32;32;16
00009_00018.png;38;37;5;5;33;32;16
00009_00019.png;39;40;6;6;34;35;16
00009_00020.png;39;40;5;5;34;35;16
00009_00021.png;41;42;6;5;36;37;16
00009_00022.png;41;45;5;6;36;39;16
00009_00023.png;42;46;5;5;37;41;16
00009_00024.png;44;48;5;5;38;42;16
00009_00025.png;46;50;6;6;40;44;16
00009_00026.png;46;50;5;5;41;45;16
00009_00027.png;48;51;5;5;42;46;16
00009_00028.png;49;54;5;6;43;49;16
00009_00029.png;52;56;6;6;47;51;16
00010_00000.png;31;32;6;6;26;27;16
00010_00001.png;30;31;5;5;25;26;16
00010_00002.png;32;31;6;5;27;26;16
00010_00003.png;32;31;5;5;26;26;16
00010_00004.png;32;32;5;5;27;27;16
00010_00005.png;33;33;5;5;28;28;16
00010_00006.png;34;33;5;5;28;28;16
00010_00007.png;36;35;6;6;30;30;16
00010_00008.png;35;36;5;6;30;31;16
00010_00009.png;37;37;6;6;32;32;16
00010_00010.png;38;37;6;5;32;32;16
00010_00011.png;38;38;6;5;33;33;16
00010_00012.png;39;40;5;6;34;35;16
00010_00013.png;38;40;5;6;33;35;16
00010_00014.png;39;38;6;5;34;33;16
00010_00015.png;42;41;6;5;37;36;16
00010_00016.png;41;42;5;5;36;37;16
00010_00017.png;43;42;5;5;38;37;16
00010_00018.png;44;46;5;6;39;41;16
00010_00019.png;46;46;5;6;41;41;16
00010_00020.png;48;47;5;6;43;42;16
00010_00021.png;49;49;5;5;44;44;16
00010_00022.png;52;53;6;6;47;48;16
00010_00023.png;52;54;6;6;47;49;16
00010_00024.png;55;56;6;5;50;51;16
00010_00025.png;56;59;5;6;51;54;16
00010_00026.png;60;61;6;6;55;56;16
00010_00027.png;62;63;6;5;57;58;16
00010_00028.png;62;65;5;6;57;60;16
00010_00029.png;71;73;7;7;65;67;16
00011_00000.png;26;27;6;6;21;22;16
00011_00001.png;26;27;5;6;20;22;16
00011_00002.png;26;28;6;6;21;22;16
00011_00003.png;27;27;6;5;21;21;16
00011_00004.png;26;27;5;5;20;21;16
00011_00005.png;26;29;5;6;21;23;16
00011_00006.png;27;29;5;6;22;24;16
00011_00007.png;28;30;5;6;23;25;16
00011_00008.png;30;30;6;6;24;25;16
00011_00009.png;30;30;5;5;24;25;16
00011_00010.png;30;32;5;6;25;27;16
00011_00011.png;32;33;5;6;26;27;16
00011_00012.png;34;34;6;6;28;28;16
00011_00013.png;33;33;5;5;28;28;16
00011_00014.png;34;34;6;5;29;29;16
00011_00015.png;35;35;6;5;30;29;16
00011_00016.png;36;36;6;6;31;31;16
00011_00017.png;38;38;6;6;32;33;16
00011_00018.png;38;38;5;5;32;33;16
00011_00019.png;40;41;6;6;35;36;16
00011_00020.png;42;42;6;6;36;37;16
00011_00021.png;42;43;5;6;36;38;16
00011_00022.png;43;44;5;5;37;38;16
00011_00023.png;44;45;5;6;38;40;16
00011_00024.png;46;46;6;5;41;41;16
00011_00025.png;47;48;5;5;42;43;16
00011_00026.png;51;51;6;5;46;46;16
00011_00027.png;53;53;6;6;48;48;16
00011_00028.png;55;53;6;5;49;48;16
00011_00029.png;56;58;5;5;51;53;16
