Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.png;32;26;6;5;27;21;30
00000_00001.png;32;26;6;5;27;21;30
00000_00002.png;31;25;5;5;26;20;30
00000_00003.png;33;26;5;5;28;21;30
00000_00004.png;34;28;5;5;29;23;30
00000_00005.png;32;28;5;5;27;23;30
00000_00006.png;33;29;6;5;28;24;30
00000_00007.png;34;32;5;5;29;27;30
00000_00008.png;34;32;6;5;29;27;30
00000_00009.png;38;36;6;5;33;31;30
00000_00010.png;38;36;6;5;33;31;30
00000_00011.png;44;39;6;5;39;34;30
00000_00012.png;46;37;6;5;41;32;30
00000_00013.png;45;37;6;5;40;32;30
00000_00014.png;49;40;5;5;44;35;30
00000_00015.png;50;43;6;6;45;38;30
00000_00016.png;49;44;5;5;44;39;30
00000_00017.png;51;46;5;6;46;41;30
00000_00018.png;50;47;5;6;45;42;30
00000_00019.png;54;48;6;5;49;43;30
00000_00020.png;62;55;6;6;57;50;30
00000_00021.png;69;59;6;6;63;54;30
00000_00022.png;76;64;7;6;70;59;30
00000_00023.png;85;74;7;6;78;68;30
00000_00024.png;96;83;9;8;88;76;30
00000_00025.png;111;96;10;8;102;88;30
00000_00026.png;122;106;10;9;112;97;30
00000_00027.png;152;129;14;12;139;118;30
00000_00028.png;184;157;15;13;169;144;30
00000_00029.png;221;192;19;17;203;176;30
00001_00000.png;34;32;5;5;29;27;30
00001_00001.png;35;32;5;5;29;27;30
00001_00002.png;36;33;6;5;31;27;30
00001_00003.png;36;33;5;5;30;28;30
00001_00004.png;37;34;6;5;32;28;30
00001_00005.png;37;35;5;6;32;30;30
00001_00006.png;37;34;5;5;32;29;30
00001_00007.png;38;35;6;6;33;30;30
00001_00008.png;39;35;6;5;33;30;30
00001_00009.png;38;36;5;6;33;31;30
00001_00010.png;39;36;6;6;34;31;30
00001_00011.png;39;36;6;6;34;31;30
00001_00012.png;38;36;5;6;33;31;30
00001_00013.png;39;36;5;5;34;31;30
00001_00014.png;39;37;5;5;34;32;30
00001_00015.png;42;39;6;6;37;34;30
00001_00016.png;43;39;5;5;38;34;30
00001_00017.png;44;39;6;5;39;34;30
00001_00018.png;44;39;6;5;39;34;30
00001_00019.png;44;40;5;6;39;35;30
00001_00020.png;47;42;6;6;42;37;30
00001_00021.png;47;42;6;6;42;37;30
00001_00022.png;47;42;6;6;42;37;30
00001_00023.png;47;42;5;5;42;37;30
00001_00024.png;50;44;6;5;45;39;30
00001_00025.png;51;45;5;6;46;40;30
00001_00026.png;51;45;5;6;46;40;30
00001_00027.png;52;45;5;6;47;40;30
00001_00028.png;55;47;6;6;50;42;30
00001_00029.png;53;46;5;5;48;41;30
00002_00000.png;37;34;6;6;32;29;30
00002_00001.png;38;35;6;6;33;30;30
00002_00002.png;39;36;6;5;34;31;30
00002_00003.png;39;36;6;5;34;31;30
00002_00004.png;38;37;5;6;33;32;30
00002_00005.png;39;37;5;5;34;32;30
00002_00006.png;40;37;6;5;35;32;30
00002_00007.png;43;39;6;5;38;34;30
00002_00008.png;44;40;5;5;39;35;30
00002_00009.png;45;39;6;5;40;34;30
00002_00010.png;47;43;6;6;42;38;30
00002_00011.png;47;43;6;6;42;38;30
00002_00012.png;51;46;6;5;46;41;30
00002_00013.png;51;47;6;6;46;42;30
00002_00014.png;52;47;5;5;47;42;30
00002_00015.png;54;50;5;5;49;45;30
00002_00016.png;57;53;5;6;52;48;30
00002_00017.png;60;55;5;6;55;50;30
00002_00018.png;60;55;5;5;55;50;30
00002_00019.png;67;60;6;5;61;55;30
00002_00020.png;69;62;6;6;63;57;30
00002_00021.png;74;68;6;7;68;62;30
00002_00022.png;77;70;7;7;71;64;30
00002_00023.png;86;75;8;6;79;69;30
00002_00024.png;97;85;9;7;89;78;30
00002_00025.png;101;88;9;7;93;81;30
00002_00026.png;115;100;10;8;105;92;30
00002_00027.png;121;107;11;10;111;98;30
00002_00028.png;142;122;12;10;130;112;30
00002_00029.png;153;131;13;11;140;120;30
00003_00000.png;42;37;6;5;37;32;30
00003_00001.png;40;37;5;5;35;32;30
00003_00002.png;43;38;6;5;38;33;30
00003_00003.png;44;40;5;6;39;35;30
00003_00004.png;47;40;6;5;42;35;30
00003_00005.png;47;40;6;5;42;35;30
00003_00006.png;47;41;6;6;42;36;30
00003_00007.png;47;40;6;5;42;35;30
00003_00008.png;47;40;6;5;42;35;30
00003_00009.png;49;43;6;6;44;38;30
00003_00010.png;49;43;5;5;44;38;30
00003_00011.png;51;44;6;5;46;39;30
00003_00012.png;52;47;5;6;47;42;30
00003_00013.png;54;48;5;5;49;43;30
00003_00014.png;57;51;6;6;52;46;30
00003_00015.png;60;55;5;6;55;50;30
00003_00016.png;64;57;6;6;59;52;30
00003_00017.png;69;59;7;6;63;54;30
00003_00018.png;72;62;7;6;66;57;30
00003_00019.png;74;68;6;6;68;62;30
00003_00020.png;79;71;7;6;72;65;30
00003_00021.png;88;75;7;6;81;69;30
00003_00022.png;89;76;8;7;82;70;30
00003_00023.png;97;84;8;8;89;77;30
00003_00024.png;109;89;10;8;100;82;30
00003_00025.png;117;98;11;8;107;90;30
00003_00026.png;117;105;10;10;107;96;30
00003_00027.png;123;108;11;9;113;99;30
00003_00028.png;144;128;12;11;132;117;30
00003_00029.png;168;148;15;13;154;136;30
00004_00000.png;38;38;5;6;33;33;30
00004_00001.png;38;38;5;5;33;32;30
00004_00002.png;39;38;5;5;34;33;30
00004_00003.png;41;39;6;6;36;34;30
00004_00004.png;42;39;6;5;37;34;30
00004_00005.png;41;41;5;6;36;35;30
00004_00006.png;43;41;6;6;38;36;30
00004_00007.png;43;41;5;6;38;36;30
00004_00008.png;49;44;5;5;44;39;30
00004_00009.png;49;43;6;5;44;38;30
00004_00010.png;52;46;6;5;47;41;30
00004_00011.png;51;46;5;6;46;41;30
00004_00012.png;53;48;5;5;48;43;30
00004_00013.png;56;50;6;5;51;45;30
00004_00014.png;56;51;6;6;51;46;30
00004_00015.png;58;52;6;5;53;47;30
00004_00016.png;59;55;5;6;54;50;30
00004_00017.png;62;56;5;5;57;51;30
00004_00018.png;67;58;6;5;61;53;30
00004_00019.png;72;62;7;5;66;57;30
00004_00020.png;75;67;7;6;69;61;30
00004_00021.png;80;71;8;7;73;65;30
00004_00022.png;82;74;7;7;75;68;30
00004_00023.png;93;81;9;7;85;74;30
00004_00024.png;97;84;8;8;89;77;30
00004_00025.png;107;94;9;9;98;86;30
00004_00026.png;119;104;10;10;109;95;30
00004_00027.png;132;113;11;10;121;104;30
00004_00028.png;147;129;12;11;135;118;30
00004_00029.png;168;146;14;13;154;134;30
00005_00000.png;30;32;5;6;25;27;30
00005_00001.png;32;32;5;5;27;27;30
00005_00002.png;32;32;6;6;27;27;30
00005_00003.png;33;31;6;5;28;26;30
00005_00004.png;34;33;6;6;29;28;30
00005_00005.png;36;34;6;6;31;29;30
00005_00006.png;35;34;5;6;30;29;30
00005_00007.png;37;36;5;6;32;31;30
00005_00008.png;41;37;6;6;36;32;30
00005_00009.png;42;36;6;5;37;31;30
00005_00010.png;42;38;6;6;37;33;30
00005_00011.png;43;39;6;6;38;34;30
00005_00012.png;44;40;6;5;39;35;30
00005_00013.png;45;41;6;5;40;36;30
00005_00014.png;47;45;6;6;42;40;30
00005_00015.png;48;46;6;6;43;41;30
00005_00016.png;49;46;6;6;44;41;30
00005_00017.png;49;47;6;6;44;42;30
00005_00018.png;51;48;5;5;46;43;30
00005_00019.png;53;48;6;5;48;43;30
00005_00020.png;52;49;5;5;47;44;30
00005_00021.png;55;52;5;5;50;47;30
00005_00022.png;60;57;5;6;55;52;30
00005_00023.png;68;61;6;5;62;56;30
00005_00024.png;71;63;6;5;65;58;30
00005_00025.png;79;71;7;6;72;65;30
00005_00026.png;86;75;8;6;79;69;30
00005_00027.png;93;81;9;7;85;74;30
00005_00028.png;100;85;9;7;92;78;30
00005_00029.png;111;97;9;9;102;89;30
00006_00000.png;27;27;6;6;22;22;30
00006_00001.png;27;27;6;6;22;22;30
00006_00002.png;29;28;6;5;24;23;30
00006_00003.png;28;28;5;5;23;23;30
00006_00004.png;28;29;5;6;23;24;30
00006_00005.png;31;31;6;6;26;26;30
00006_00006.png;30;31;5;6;25;26;30
00006_00007.png;30;31;5;6;25;26;30
00006_00008.png;32;33;5;6;27;28;30
00006_00009.png;32;33;5;6;27;28;30
00006_00010.png;33;32;6;5;28;27;30
00006_00011.png;32;33;5;6;27;28;30
00006_00012.png;32;32;5;5;27;27;30
00006_00013.png;32;33;5;6;27;28;30
00006_00014.png;35;34;6;5;30;29;30
00006_00015.png;35;35;6;6;30;30;30
00006_00016.png;39;38;6;5;34;33;30
00006_00017.png;40;40;5;5;35;35;30
00006_00018.png;41;41;6;6;36;36;30
00006_00019.png;44;45;5;6;39;40;30
00006_00020.png;47;47;6;6;42;42;30
00006_00021.png;46;46;5;5;41;41;30
00006_00022.png;48;49;5;6;43;44;30
00006_00023.png;51;51;6;6;46;46;30
00006_00024.png;55;55;6;6;50;50;30
00006_00025.png;59;59;6;6;54;54;30
00006_00026.png;60;61;5;6;55;56;30
00006_00027.png;65;64;6;5;60;59;30
00006_00028.png;73;72;7;6;67;66;30
00006_00029.png;93;93;9;9;85;85;30
00007_00000.png;36;36;5;5;31;31;30
00007_00001.png;37;37;6;6;32;32;30
00007_00002.png;37;38;6;6;32;33;30
00007_00003.png;38;39;6;6;33;34;30
00007_00004.png;40;39;6;5;35;34;30
00007_00005.png;41;41;5;6;36;36;30
00007_00006.png;43;42;6;6;37;36;30
00007_00007.png;43;41;6;5;38;36;30
00007_00008.png;44;44;5;6;39;39;30
00007_00009.png;48;44;6;5;43;39;30
00007_00010.png;47;45;5;5;42;39;30
00007_00011.png;49;46;6;6;44;41;30
00007_00012.png;50;47;5;5;45;42;30
00007_00013.png;53;50;5;6;48;45;30
00007_00014.png;54;50;5;5;49;45;30
00007_00015.png;56;51;6;5;51;46;30
00007_00016.png;59;54;6;6;53;49;30
00007_00017.png;62;57;6;5;57;52;30
00007_00018.png;64;59;6;5;59;54;30
00007_00019.png;64;62;5;6;59;57;30
00007_00020.png;69;65;6;6;63;60;30
00007_00021.png;75;70;6;6;69;64;30
00007_00022.png;80;73;7;6;73;67;30
00007_00023.png;86;80;8;7;79;73;30
00007_00024.png;93;84;8;7;85;77;30
00007_00025.png;105;93;9;8;96;85;30
00007_00026.png;111;98;9;9;102;90;30
00007_00027.png;119;107;11;9;109;98;30
00007_00028.png;135;124;11;11;124;114;30
00007_00029.png;165;147;14;12;151;135;30
00008_00000.png;32;30;5;6;27;25;30
00008_00001.png;33;30;5;5;28;25;30
00008_00002.png;34;30;6;5;29;25;30
00008_00003.png;34;30;6;5;29;25;30
00008_00004.png;34;30;6;5;29;25;30
00008_00005.png;34;30;6;5;29;25;30
00008_00006.png;36;34;5;6;31;29;30
00008_00007.png;36;33;5;5;31;28;30
00008_00008.png;36;34;5;6;31;29;30
00008_00009.png;38;36;5;6;33;31;30
00008_00010.png;40;34;5;5;35;29;30
00008_00011.png;40;35;5;6;35;30;30
00008_00012.png;41;36;6;6;36;31;30
00008_00013.png;41;36;5;5;36;31;30
00008_00014.png;41;37;5;5;36;32;30
00008_00015.png;43;39;5;6;38;34;30
00008_00016.png;45;41;5;6;40;36;30
00008_00017.png;47;42;5;5;42;37;30
00008_00018.png;48;43;5;5;43;38;30
